Order_No,Restaurant_Latitude,Restaurant_Longitude,Destination_Latitude,Destination_Longitude,Price
1416,28.543571,-81.351467,28.5326106,-81.315131,91.02
1417,28.543571,-81.351467,28.5326106,-81.315131,1.55
1418,28.540432,-81.381077,28.5326924,-81.418918,74.76
1419,28.543571,-81.351467,28.5327968,-81.302163,53.19
1420,28.543571,-81.351467,28.5328003,-81.303129,31.35
1421,28.543571,-81.351467,28.5328003,-81.303129,158.1
1422,28.543571,-81.351467,28.5328003,-81.303129,61.14
1423,28.543571,-81.351467,28.5328054,-81.314759,55.66
1424,28.540432,-81.381077,28.5328937,-81.407834,32.55
1425,28.543571,-81.351467,28.532904,-81.312343,2256
1426,28.543571,-81.351467,28.532904,-81.312343,46.08
1427,28.540432,-81.381077,28.5329521,-81.40585,175.2
1428,28.557845,-81.364547,28.5329521,-81.40585,233
1429,28.557845,-81.364547,28.5329642,-81.322457,36.96
1430,28.543571,-81.351467,28.5329642,-81.322457,52.8
1431,28.543571,-81.351467,28.5329979,-81.314762,49.74
1432,28.560505,-81.364347,28.5329991,-81.326862,2.1
1433,28.557845,-81.364547,28.5329991,-81.326862,13.52
1434,28.543571,-81.351467,28.5329991,-81.326862,18.95
1435,28.540432,-81.381077,28.5330003,-81.406239,39.15
1436,28.557845,-81.364547,28.5330003,-81.406239,53.19
1437,28.543571,-81.351467,28.533017,-81.305334,36.19
1438,28.543571,-81.351467,28.5330341,-81.30313,52.08
1439,28.540432,-81.381077,28.5331256,-81.41602,1275
1440,28.540432,-81.381077,28.5331256,-81.41602,2868
1441,28.557845,-81.364547,28.5331845,-81.323177,24
1442,28.543571,-81.351467,28.5331845,-81.323177,90.72
1443,28.543571,-81.351467,28.5332595,-81.303567,110.11
1444,28.543571,-81.351467,28.5332595,-81.303567,10.2
1445,28.543571,-81.351467,28.5332725,-81.312348,16
1446,28.543571,-81.351467,28.5332725,-81.312348,2.07
1447,28.543571,-81.351467,28.5333199,-81.313831,324
1448,28.543571,-81.351467,28.5333969,-81.32117,108.9
1449,28.560505,-81.364347,28.5334064,-81.329563,15.28
1450,28.557845,-81.364547,28.5334064,-81.329563,27.08
1451,28.543571,-81.351467,28.5334064,-81.329563,4121.64
1452,28.560505,-81.364347,28.533418,-81.328278,76.23
1453,28.557845,-81.364547,28.533418,-81.328278,54.16
1454,28.543571,-81.351467,28.533418,-81.328278,25
1455,28.557845,-81.364547,28.5334393,-81.323146,101.88
1456,28.543571,-81.351467,28.5334393,-81.323146,139.2
1457,28.543571,-81.351467,28.5334791,-81.302204,35.84
1458,28.543571,-81.351467,28.5335121,-81.314208,7.48
1459,28.540432,-81.381077,28.5336436,-81.412333,220.8
1460,28.543571,-81.351467,28.5336502,-81.310825,203.76
1461,28.543571,-81.351467,28.5336502,-81.310825,165.6
1462,28.540432,-81.381077,28.5336529,-81.410854,118.25
1463,28.540432,-81.381077,28.5336533,-81.411882,17.22
1464,28.540432,-81.381077,28.5336533,-81.411882,704.08
1465,28.543571,-81.351467,28.5336994,-81.303632,1.89
1466,28.560505,-81.364347,28.5337294,-81.330337,75.3
1467,28.557845,-81.364547,28.5337294,-81.330337,1.68
1468,28.543571,-81.351467,28.5337294,-81.330337,2.37
1469,28.560505,-81.364347,28.5337433,-81.328796,22.68
1470,28.557845,-81.364547,28.5337433,-81.328796,30.51
1471,28.543571,-81.351467,28.5337433,-81.328796,202.8
1472,28.540432,-81.381077,28.5338702,-81.40982,221.52
1473,28.543571,-81.351467,28.5338974,-81.313854,129.05
1474,28.543571,-81.351467,28.5339275,-81.303321,42.35
1475,28.540432,-81.381077,28.5340106,-81.417475,52.5
1476,28.543571,-81.351467,28.5341417,-81.302478,5.92
1477,28.543571,-81.351467,28.534158,-81.304172,55.1
1478,28.543571,-81.351467,28.534158,-81.304172,1.63
1479,28.560505,-81.364347,28.5342064,-81.324259,382.5
1480,28.557845,-81.364547,28.5342064,-81.324259,14.62
1481,28.543571,-81.351467,28.5342064,-81.324259,6.36
1482,28.560505,-81.364347,28.5342385,-81.328773,21.25
1483,28.557845,-81.364547,28.5342385,-81.328773,326.4
1484,28.543571,-81.351467,28.5342385,-81.328773,18.9
1485,28.543571,-81.351467,28.5342797,-81.319647,90.72
1486,28.543571,-81.351467,28.5344362,-81.315057,37.28
1487,28.543571,-81.351467,28.5344677,-81.307448,5.04
1488,28.543571,-81.351467,28.5345638,-81.320574,14.85
1489,28.543571,-81.351467,28.534685,-81.315302,5.09
1490,28.543571,-81.351467,28.5348275,-81.314726,3.35
1491,28.560505,-81.364347,28.5348601,-81.32636,510.79
1492,28.557845,-81.364547,28.5348601,-81.32636,110.2
1493,28.543571,-81.351467,28.5348601,-81.32636,79.5
1494,28.543571,-81.351467,28.5348684,-81.318584,147.35
1495,28.543571,-81.351467,28.5349056,-81.3173,140.56
1496,28.540432,-81.381077,28.5349783,-81.424336,3.83
1497,28.560505,-81.364347,28.5350581,-81.329384,2.1
1498,28.557845,-81.364547,28.5350581,-81.329384,2.98
1499,28.543571,-81.351467,28.5350581,-81.329384,134.4
1500,28.543571,-81.351467,28.5351244,-81.304955,81.36
1501,28.543571,-81.351467,28.5351253,-81.304706,641.86
1502,28.543571,-81.351467,28.5351262,-81.304456,53.76
1503,28.543571,-81.351467,28.5351271,-81.304207,528.06
1504,28.543571,-81.351467,28.5351316,-81.302991,9.75
1505,28.543571,-81.351467,28.535161,-81.31852,5.4
1506,28.543571,-81.351467,28.5351929,-81.311444,18.68
1507,28.543571,-81.351467,28.535197,-81.310796,82.8
1508,28.543571,-81.351467,28.5352804,-81.316078,56.44
1509,28.543571,-81.351467,28.5352804,-81.316078,159.57
1510,28.540432,-81.381077,28.5353812,-81.412481,0.63
1511,28.540432,-81.381077,28.5353862,-81.412248,2328.48
1512,28.540432,-81.381077,28.5353912,-81.412014,836.14
1513,28.543571,-81.351467,28.5355011,-81.316038,59.04
1514,28.540432,-81.381077,28.5355102,-81.419941,288
1515,28.540432,-81.381077,28.535511,-81.41946,33.75
1516,28.543571,-81.351467,28.5355137,-81.301999,1649.82
1517,28.540432,-81.381077,28.5355414,-81.417454,19.17
1518,28.543571,-81.351467,28.5355695,-81.303476,28.22
1519,28.543571,-81.351467,28.5355695,-81.303476,3.38
1520,28.560505,-81.364347,28.5356462,-81.322219,189.57
1521,28.557845,-81.364547,28.5356462,-81.322219,60.79
1522,28.543571,-81.351467,28.5356462,-81.322219,63.69
1523,28.540432,-81.381077,28.5357187,-81.416518,116.3
1524,28.540432,-81.381077,28.5357429,-81.416883,13.52
1525,28.543571,-81.351467,28.5358133,-81.313864,109.46
1526,28.560505,-81.364347,28.5359462,-81.327185,10.43
1527,28.557845,-81.364547,28.5359462,-81.327185,593.15
1528,28.543571,-81.351467,28.5359462,-81.327185,3.78
1529,28.560505,-81.364347,28.5359505,-81.32882,107.4
1530,28.557845,-81.364547,28.5359505,-81.32882,43.2
1531,28.543571,-81.351467,28.5359505,-81.32882,125.5
1532,28.543571,-81.351467,28.535974,-81.314498,13.28
1533,28.543571,-81.351467,28.535974,-81.314498,62.1
1534,28.543571,-81.351467,28.535983,-81.318981,125
1535,28.540432,-81.381077,28.5360073,-81.416951,203.52
1536,28.560505,-81.364347,28.53601,-81.324184,152.94
1537,28.557845,-81.364547,28.53601,-81.324184,1.23
1538,28.543571,-81.351467,28.53601,-81.324184,1.65
1539,28.543571,-81.351467,28.536135,-81.314936,17.28
1540,28.543571,-81.351467,28.5361765,-81.31165,34.74
1541,28.560505,-81.364347,28.5362657,-81.326374,5.81
1542,28.557845,-81.364547,28.5362657,-81.326374,6.32
1543,28.543571,-81.351467,28.5362657,-81.326374,0.6
1544,28.560505,-81.364347,28.536269,-81.326062,59.53
1545,28.557845,-81.364547,28.536269,-81.326062,6.6
1546,28.543571,-81.351467,28.536269,-81.326062,74.47
1547,28.557845,-81.364547,28.5362803,-81.32089,4.3
1548,28.543571,-81.351467,28.5362803,-81.32089,17.38
1549,28.543571,-81.351467,28.5362846,-81.303441,11.06
1550,28.540432,-81.381077,28.5362953,-81.418743,37.96
1551,28.540432,-81.381077,28.5363,-81.418525,157.51
1552,28.540432,-81.381077,28.5363231,-81.417435,99.75
1553,28.540432,-81.381077,28.5363231,-81.417435,250
1554,28.560505,-81.364347,28.5364871,-81.325566,1092.63
1555,28.557845,-81.364547,28.5364871,-81.325566,469.7
1556,28.543571,-81.351467,28.5364871,-81.325566,13.2
1557,28.540432,-81.381077,28.536522,-81.416528,145.14
1558,28.543571,-81.351467,28.5365612,-81.30298,10.75
1559,28.543571,-81.351467,28.5366149,-81.31762,55.04
1560,28.543571,-81.351467,28.5366264,-81.31007,145
1561,28.543571,-81.351467,28.5366405,-81.307132,11.88
1562,28.540432,-81.381077,28.536746,-81.419566,71.57
1563,28.540432,-81.381077,28.536746,-81.419566,2328.48
1564,28.540432,-81.381077,28.536783,-81.417822,178.2
1565,28.540432,-81.381077,28.5368071,-81.415706,33.26
1566,28.540432,-81.381077,28.5368703,-81.421093,220.74
1567,28.540432,-81.381077,28.5369052,-81.416875,92.4
1568,28.543571,-81.351467,28.5369078,-81.306233,92.62
1569,28.543571,-81.351467,28.5369975,-81.304057,24.8
1570,28.543571,-81.351467,28.5370005,-81.30324,45.9
1571,28.543571,-81.351467,28.5370187,-81.305703,11.58
1572,28.543571,-81.351467,28.5370187,-81.305703,99.18
1573,28.543571,-81.351467,28.5370195,-81.302917,0.18
1574,28.543571,-81.351467,28.5370368,-81.31284,8.75
1575,28.540432,-81.381077,28.5370627,-81.418895,34.74
1576,28.540432,-81.381077,28.5370673,-81.418677,5.9
1577,28.540432,-81.381077,28.5370905,-81.417587,54.72
1578,28.560505,-81.364347,28.537133,-81.321889,220.74
1579,28.557845,-81.364547,28.537133,-81.321889,118.8
1580,28.543571,-81.351467,28.537133,-81.321889,295
1581,28.543571,-81.351467,28.5371888,-81.318032,27.06
1582,28.543571,-81.351467,28.5373156,-81.311101,680
1583,28.543571,-81.351467,28.5373156,-81.311101,87.85
1584,28.543571,-81.351467,28.5373802,-81.310072,540
1585,28.543571,-81.351467,28.5373837,-81.308946,610.56
1586,28.540432,-81.381077,28.5375216,-81.419316,33.12
1587,28.560505,-81.364347,28.5375421,-81.320575,20.72
1588,28.557845,-81.364547,28.5375421,-81.320575,445.2
1589,28.543571,-81.351467,28.5375421,-81.320575,11.88
1590,28.557845,-81.364547,28.5375448,-81.320315,69.72
1591,28.543571,-81.351467,28.5375448,-81.320315,180
1592,28.540432,-81.381077,28.5375782,-81.421093,3.9
1593,28.543571,-81.351467,28.5377148,-81.303435,6.6
1594,28.543571,-81.351467,28.5377166,-81.303124,47.4
1595,28.540432,-81.381077,28.5378382,-81.418649,108.16
1596,28.560505,-81.364347,28.5378542,-81.320319,59.52
1597,28.557845,-81.364547,28.5378542,-81.320319,49.84
1598,28.543571,-81.351467,28.5378542,-81.320319,221.52
1599,28.543571,-81.351467,28.5378835,-81.316039,49.6
1600,28.560505,-81.364347,28.5379213,-81.322776,187.2
1601,28.557845,-81.364547,28.5379213,-81.322776,3.36
1602,28.543571,-81.351467,28.5379213,-81.322776,8.76
1603,28.543571,-81.351467,28.5379227,-81.307573,43.8
1604,28.543571,-81.351467,28.5379227,-81.307573,525.6
1605,28.543571,-81.351467,28.5380317,-81.310937,694.54
1606,28.540432,-81.381077,28.5382306,-81.412026,152.94
1607,28.543571,-81.351467,28.5383054,-81.314518,43.68
1608,28.543571,-81.351467,28.5383278,-81.310193,2.75
1609,28.543571,-81.351467,28.5383278,-81.310193,47.2
1610,28.560505,-81.364347,28.5383283,-81.320018,24.9
1611,28.557845,-81.364547,28.5383283,-81.320018,27.6
1612,28.543571,-81.351467,28.5383283,-81.320018,37.65
1613,28.557845,-81.364547,28.5383309,-81.319769,33.68
1614,28.543571,-81.351467,28.5383309,-81.319769,8.52
1615,28.543571,-81.351467,28.5383408,-81.316581,8.29
1616,28.543571,-81.351467,28.5383408,-81.316581,232
1617,28.560505,-81.364347,28.5383751,-81.324577,130.51
1618,28.557845,-81.364547,28.5383751,-81.324577,65.78
1619,28.543571,-81.351467,28.5383751,-81.324577,20.1
1620,28.543571,-81.351467,28.5384234,-81.305216,607.49
1621,28.543571,-81.351467,28.5384909,-81.308997,10.65
1622,28.543571,-81.351467,28.5384909,-81.308997,25.52
1623,28.540432,-81.381077,28.5385852,-81.406688,67.76
1624,28.560505,-81.364347,28.5385852,-81.406688,7.29
1625,28.557845,-81.364547,28.5385852,-81.406688,56.58
1626,28.540432,-81.381077,28.5385971,-81.419071,531.9
1627,28.560505,-81.364347,28.5386446,-81.320022,66.32
1628,28.557845,-81.364547,28.5386446,-81.320022,60.84
1629,28.543571,-81.351467,28.5386446,-81.320022,48.75
1630,28.543571,-81.351467,28.5387012,-81.30447,404.49
1631,28.543571,-81.351467,28.5387058,-81.303208,59.04
1632,28.543571,-81.351467,28.538715,-81.310165,4.13
1633,28.543571,-81.351467,28.538715,-81.310165,293.76
1634,28.540432,-81.381077,28.5388024,-81.411338,39.68
1635,28.540432,-81.381077,28.5389958,-81.416188,1.49
1636,28.540432,-81.381077,28.5389958,-81.416188,50.8
1637,28.540432,-81.381077,28.5390638,-81.417863,37.17
1638,28.540432,-81.381077,28.539371,-81.414859,159.57
1639,28.540432,-81.381077,28.539371,-81.414859,127.2
1640,28.540432,-81.381077,28.5394691,-81.406382,75.9
1641,28.560505,-81.364347,28.5394691,-81.406382,1.74
1642,28.557845,-81.364547,28.5394691,-81.406382,0.83
1643,28.540432,-81.381077,28.5395733,-81.416189,0.21
1644,28.540432,-81.381077,28.5398537,-81.406427,108.9
1645,28.560505,-81.364347,28.5398537,-81.406427,38.52
1646,28.557845,-81.364547,28.5398537,-81.406427,88.5
1647,28.543571,-81.351467,28.54,-81.311,75.6
1648,28.543571,-81.351467,28.5401088,-81.313623,169.33
1649,28.540432,-81.381077,28.5401508,-81.41619,1.3
1650,28.540432,-81.381077,28.5402203,-81.417459,129.05
1651,28.543571,-81.351467,28.5403178,-81.313626,2.56
1652,28.540432,-81.381077,28.5403243,-81.417063,20.1
1653,28.540432,-81.381077,28.5404378,-81.421503,22.86
1654,28.540432,-81.381077,28.5404968,-81.417412,35.14
1655,28.540432,-81.381077,28.5405337,-81.419503,305.28
1656,28.540432,-81.381077,28.5405337,-81.419503,46.6
1657,28.540432,-81.381077,28.5405337,-81.419503,63.75
1658,28.540432,-81.381077,28.5405507,-81.414826,33.88
1659,28.543571,-81.351467,28.5405606,-81.312179,89.28
1660,28.543571,-81.351467,28.5406,-81.3122,10.43
1661,28.543571,-81.351467,28.5406,-81.3122,77.14
1662,28.543571,-81.351467,28.5406,-81.3122,262.73
1663,28.540432,-81.381077,28.5412694,-81.407767,4.92
1664,28.560505,-81.364347,28.5412694,-81.407767,271.2
1665,28.557845,-81.364547,28.5412694,-81.407767,124.95
1666,28.543571,-81.351467,28.5413731,-81.312967,67.92
1667,28.540432,-81.381077,28.5416035,-81.404926,2.25
1668,28.560505,-81.364347,28.5416035,-81.404926,175.2
1669,28.557845,-81.364547,28.5416035,-81.404926,38.18
1670,28.540432,-81.381077,28.5416722,-81.406183,37.28
1671,28.560505,-81.364347,28.5416722,-81.406183,10.98
1672,28.557845,-81.364547,28.5416722,-81.406183,179.67
1673,28.540432,-81.381077,28.5418531,-81.430713,59.4
1674,28.543571,-81.351467,28.5420001,-81.312976,244.08
1675,28.543571,-81.351467,28.5420001,-81.312976,1092.63
1676,28.540432,-81.381077,28.5427877,-81.405157,89.28
1677,28.560505,-81.364347,28.5427877,-81.405157,4.86
1678,28.557845,-81.364547,28.5427877,-81.405157,179.7
1679,28.543571,-81.351467,28.5428506,-81.310909,34.74
1680,28.540432,-81.381077,28.5430482,-81.406063,304.8
1681,28.560505,-81.364347,28.5430482,-81.406063,127.54
1682,28.557845,-81.364547,28.5430482,-81.406063,49.9
1683,28.543571,-81.351467,28.5435607,-81.311911,13.77
1684,28.540432,-81.381077,28.5435948,-81.403895,39.15
1685,28.560505,-81.364347,28.5435948,-81.403895,2.07
1686,28.557845,-81.364547,28.5435948,-81.403895,35.42
1687,28.557845,-81.364547,28.5437177,-81.316253,11.62
1688,28.543571,-81.351467,28.5437177,-81.316253,71.34
1689,28.543571,-81.351467,28.5439913,-81.311021,59.04
1690,28.543571,-81.351467,28.544196,-81.31192,9.32
1691,28.557845,-81.364547,28.5441964,-81.316552,63.96
1692,28.543571,-81.351467,28.5441964,-81.316552,25.92
1693,28.557845,-81.364547,28.5442537,-81.31626,153
1694,28.543571,-81.351467,28.5442537,-81.31626,51.02
1695,28.560505,-81.364347,28.5447155,-81.318706,26.08
1696,28.557845,-81.364547,28.5447155,-81.318706,10.5
1697,28.543571,-81.351467,28.5447155,-81.318706,13.54
1698,28.560505,-81.364347,28.5449216,-81.318706,242.55
1699,28.557845,-81.364547,28.5449216,-81.318706,29.25
1700,28.543571,-81.351467,28.5449216,-81.318706,11.04
1701,28.543571,-81.351467,28.5450473,-81.311384,22.95
1702,28.543571,-81.351467,28.5451156,-81.315045,53.7
1703,28.540432,-81.381077,28.5452779,-81.406671,1016.4
1704,28.560505,-81.364347,28.5452779,-81.406671,250.83
1705,28.557845,-81.364547,28.5452779,-81.406671,80.64
1706,28.560505,-81.364347,28.5455212,-81.31764,106.2
1707,28.557845,-81.364547,28.5455212,-81.31764,76.23
1708,28.543571,-81.351467,28.5455212,-81.31764,19.68
1709,28.543571,-81.351467,28.5461779,-81.311947,84.2
1710,28.543571,-81.351467,28.5464695,-81.311056,69.75
1711,28.543571,-81.351467,28.5471272,-81.311067,177.6
1712,28.540432,-81.381077,28.547193,-81.406255,67.5
1713,28.560505,-81.364347,28.547193,-81.406255,227.47
1714,28.557845,-81.364547,28.547193,-81.406255,1.91
1715,28.543571,-81.351467,28.5473418,-81.310142,601.37
1716,28.543571,-81.351467,28.5473418,-81.310142,528.06
1717,28.540432,-81.381077,28.5474139,-81.40427,343.93
1718,28.560505,-81.364347,28.5474139,-81.40427,1.24
1719,28.557845,-81.364547,28.5474139,-81.40427,32.9
1720,28.543571,-81.351467,28.5477224,-81.30794,19.09
1721,28.540432,-81.381077,28.5479286,-81.404496,3.3
1722,28.560505,-81.364347,28.5479286,-81.404496,43.2
1723,28.557845,-81.364547,28.5479286,-81.404496,191.25
1724,28.540432,-81.381077,28.5482095,-81.418485,72.42
1725,28.540432,-81.381077,28.5482095,-81.418485,61.14
1726,28.540432,-81.381077,28.5488465,-81.403656,174
1727,28.560505,-81.364347,28.5488465,-81.403656,87.85
1728,28.557845,-81.364547,28.5488465,-81.403656,17.9
1729,28.543571,-81.351467,28.5489945,-81.308826,338.85
1730,28.540432,-81.381077,28.5490585,-81.403607,32.26
1731,28.560505,-81.364347,28.5490585,-81.403607,250.83
1732,28.557845,-81.364547,28.5490585,-81.403607,94.4
1733,28.540432,-81.381077,28.5493629,-81.407615,47.4
1734,28.560505,-81.364347,28.5493629,-81.407615,145.14
1735,28.557845,-81.364547,28.5493629,-81.407615,71.57
1736,28.540432,-81.381077,28.5494397,-81.403885,167.91
1737,28.560505,-81.364347,28.5494397,-81.403885,28.8
1738,28.557845,-81.364547,28.5494397,-81.403885,16.3
1739,28.543571,-81.351467,28.5494994,-81.308341,52.8
1740,28.540432,-81.381077,28.5496266,-81.405939,10.65
1741,28.560505,-81.364347,28.5496266,-81.405939,79.2
1742,28.557845,-81.364547,28.5496266,-81.405939,74.56
1743,28.540432,-81.381077,28.5499661,-81.403284,44.2
1744,28.560505,-81.364347,28.5499661,-81.403284,82.83
1745,28.557845,-81.364547,28.5499661,-81.403284,488.16
1746,28.540432,-81.381077,28.5499699,-81.402345,601.37
1747,28.560505,-81.364347,28.5499699,-81.402345,144.5
1748,28.557845,-81.364547,28.5499699,-81.402345,17.64
1749,28.540432,-81.381077,28.5503534,-81.414271,627.47
1750,28.557845,-81.364547,28.5503534,-81.414271,52.16
1751,28.540432,-81.381077,28.5508718,-81.40859,6.95
1752,28.560505,-81.364347,28.5508718,-81.40859,76.2
1753,28.557845,-81.364547,28.5508718,-81.40859,557
1754,28.540432,-81.381077,28.5509267,-81.406801,11.83
1755,28.560505,-81.364347,28.5509267,-81.406801,21.96
1756,28.557845,-81.364547,28.5509267,-81.406801,16
1757,28.540432,-81.381077,28.5512483,-81.426725,76.2
1758,28.540432,-81.381077,28.5512483,-81.426725,27.2
1759,28.540432,-81.381077,28.5513409,-81.40331,44.76
1760,28.560505,-81.364347,28.5513409,-81.40331,13.76
1761,28.557845,-81.364547,28.5513409,-81.40331,146.25
1762,28.540432,-81.381077,28.5516309,-81.406199,158.1
1763,28.560505,-81.364347,28.5516309,-81.406199,128.6
1764,28.557845,-81.364547,28.5516309,-81.406199,97.75
1765,28.540432,-81.381077,28.5516799,-81.424559,80.32
1766,28.540432,-81.381077,28.5516799,-81.424559,3.81
1767,28.540432,-81.381077,28.5516799,-81.424559,10.43
1768,28.540432,-81.381077,28.5517178,-81.411944,55.92
1769,28.560505,-81.364347,28.5517178,-81.411944,3.81
1770,28.557845,-81.364547,28.5517178,-81.411944,2013.71
1771,28.540432,-81.381077,28.5517351,-81.410082,21.3
1772,28.560505,-81.364347,28.5517351,-81.410082,200.8
1773,28.557845,-81.364547,28.5517351,-81.410082,34.23
1774,28.540432,-81.381077,28.5519144,-81.416619,7.92
1775,28.540432,-81.381077,28.5519144,-81.416619,42.46
1776,28.540432,-81.381077,28.5519144,-81.416619,29.84
1777,28.540432,-81.381077,28.5519432,-81.418605,350
1778,28.540432,-81.381077,28.5520693,-81.403348,74.61
1779,28.560505,-81.364347,28.5520693,-81.403348,43
1780,28.557845,-81.364547,28.5520693,-81.403348,135
1781,28.540432,-81.381077,28.5521114,-81.405014,6.52
1782,28.560505,-81.364347,28.5521114,-81.405014,96.14
1783,28.557845,-81.364547,28.5521114,-81.405014,134.4
1784,28.540432,-81.381077,28.5521184,-81.420437,33.29
1785,28.540432,-81.381077,28.5521401,-81.418332,13.29
1786,28.540432,-81.381077,28.5521401,-81.418332,11.7
1787,28.540432,-81.381077,28.5522726,-81.417599,24.9
1788,28.540432,-81.381077,28.5523272,-81.4023,33.2
1789,28.560505,-81.364347,28.5523272,-81.4023,32.7
1790,28.557845,-81.364547,28.5523272,-81.4023,4.98
1791,28.540432,-81.381077,28.552531,-81.404336,42
1792,28.560505,-81.364347,28.552531,-81.404336,38.88
1793,28.557845,-81.364547,28.552531,-81.404336,12.6
1794,28.540432,-81.381077,28.5525872,-81.403402,7.62
1795,28.560505,-81.364347,28.5525872,-81.403402,4.98
1796,28.557845,-81.364547,28.5525872,-81.403402,168.64
1797,28.540432,-81.381077,28.552592,-81.402842,5.38
1798,28.560505,-81.364347,28.552592,-81.402842,1.1
1799,28.557845,-81.364547,28.552592,-81.402842,4.3
1800,28.560505,-81.364347,28.5526002,-81.323016,10.08
1801,28.557845,-81.364547,28.5526002,-81.323016,63.9
1802,28.543571,-81.351467,28.5526002,-81.323016,80
1803,28.540432,-81.381077,28.5532236,-81.405343,2.46
1804,28.560505,-81.364347,28.5532236,-81.405343,21.6
1805,28.557845,-81.364547,28.5532236,-81.405343,58.5
1806,28.540432,-81.381077,28.5532449,-81.40288,0.63
1807,28.560505,-81.364347,28.5532449,-81.40288,100.47
1808,28.557845,-81.364547,28.5532449,-81.40288,71.34
1809,28.540432,-81.381077,28.5533507,-81.407654,8.33
1810,28.560505,-81.364347,28.5533507,-81.407654,35
1811,28.557845,-81.364547,28.5533507,-81.407654,453.59
1812,28.540432,-81.381077,28.5534424,-81.411618,16.25
1813,28.560505,-81.364347,28.5534424,-81.411618,4.24
1814,28.557845,-81.364547,28.5534424,-81.411618,1.91
1815,28.540432,-81.381077,28.5534478,-81.411058,19.68
1816,28.560505,-81.364347,28.5534478,-81.411058,4.73
1817,28.557845,-81.364547,28.5534478,-81.411058,121.5
1818,28.540432,-81.381077,28.5534574,-81.410063,15.18
1819,28.560505,-81.364347,28.5534574,-81.410063,3.85
1820,28.557845,-81.364547,28.5534574,-81.410063,75.6
1821,28.540432,-81.381077,28.5535694,-81.405113,91.08
1822,28.560505,-81.364347,28.5535694,-81.405113,53.34
1823,28.557845,-81.364547,28.5535694,-81.405113,20.31
1824,28.540432,-81.381077,28.5536395,-81.421662,11.18
1825,28.540432,-81.381077,28.5536843,-81.429283,1.46
1826,28.540432,-81.381077,28.5536843,-81.429283,45.65
1827,28.540432,-81.381077,28.5536843,-81.429283,11.55
1828,28.540432,-81.381077,28.5537,-81.4293,50.64
1829,28.540432,-81.381077,28.5540025,-81.401248,121.44
1830,28.560505,-81.364347,28.5540025,-81.401248,12.15
1831,28.557845,-81.364547,28.5540025,-81.401248,50.94
1832,28.540432,-81.381077,28.5540578,-81.405099,4.95
1833,28.560505,-81.364347,28.5540578,-81.405099,163.8
1834,28.557845,-81.364547,28.5540578,-81.405099,114.48
1835,28.540432,-81.381077,28.5540841,-81.425926,607.49
1836,28.540432,-81.381077,28.5543461,-81.417009,9
1837,28.540432,-81.381077,28.5543461,-81.417009,55.92
1838,28.540432,-81.381077,28.5543818,-81.411168,91.8
1839,28.560505,-81.364347,28.5543818,-81.411168,125.5
1840,28.557845,-81.364547,28.5543818,-81.411168,5.63
1841,28.540432,-81.381077,28.5544159,-81.403425,11.63
1842,28.560505,-81.364347,28.5544159,-81.403425,262.73
1843,28.557845,-81.364547,28.5544159,-81.403425,10.17
1844,28.540432,-81.381077,28.5552304,-81.407799,59.5
1845,28.560505,-81.364347,28.5552304,-81.407799,145.14
1846,28.557845,-81.364547,28.5552304,-81.407799,10.9
1847,28.540432,-81.381077,28.5552744,-81.405923,5.25
1848,28.560505,-81.364347,28.5552744,-81.405923,394.83
1849,28.557845,-81.364547,28.5552744,-81.405923,1.1
1850,28.540432,-81.381077,28.555295,-81.406745,8.33
1851,28.560505,-81.364347,28.555295,-81.406745,0.43
1852,28.557845,-81.364547,28.555295,-81.406745,8.44
1853,28.540432,-81.381077,28.5556475,-81.407234,81.6
1854,28.560505,-81.364347,28.5556475,-81.407234,1298.4
1855,28.557845,-81.364547,28.5556475,-81.407234,8.61
1856,28.540432,-81.381077,28.5556513,-81.406696,8.7
1857,28.560505,-81.364347,28.5556513,-81.406696,31
1858,28.557845,-81.364547,28.5556513,-81.406696,595.2
1859,28.540432,-81.381077,28.555691,-81.401294,2.66
1860,28.560505,-81.364347,28.555691,-81.401294,1.62
1861,28.557845,-81.364547,28.555691,-81.401294,237.6
1862,28.540432,-81.381077,28.5556951,-81.407628,7.92
1863,28.560505,-81.364347,28.5556951,-81.407628,50
1864,28.557845,-81.364547,28.5556951,-81.407628,5.45
1865,28.540432,-81.381077,28.5557621,-81.402455,17.73
1866,28.560505,-81.364347,28.5557621,-81.402455,227.47
1867,28.557845,-81.364547,28.5557621,-81.402455,101.7
1868,28.540432,-81.381077,28.5557698,-81.407625,9.12
1869,28.560505,-81.364347,28.5557698,-81.407625,9.87
1870,28.557845,-81.364547,28.5557698,-81.407625,6
1871,28.540432,-81.381077,28.5559542,-81.407023,31.9
1872,28.560505,-81.364347,28.5559542,-81.407023,90
1873,28.557845,-81.364547,28.5559542,-81.407023,10.98
1874,28.540432,-81.381077,28.5559621,-81.405944,17.28
1875,28.560505,-81.364347,28.5559621,-81.405944,122.88
1876,28.557845,-81.364547,28.5559621,-81.405944,0.36
1877,28.540432,-81.381077,28.5560554,-81.407571,61.2
1878,28.560505,-81.364347,28.5560554,-81.407571,179.67
1879,28.557845,-81.364547,28.5560554,-81.407571,37.2
1880,28.540432,-81.381077,28.5562318,-81.408687,115.2
1881,28.560505,-81.364347,28.5562318,-81.408687,109.19
1882,28.557845,-81.364547,28.5562318,-81.408687,120.48
1883,28.540432,-81.381077,28.5563294,-81.40868,540
